x,y,z
56.085190,26.655287,-22.130829
55.603310,26.255932,-22.063105
55.053532,25.959181,-21.985838
54.456993,25.776445,-21.902000
53.836609,25.714741,-21.814812
53.216232,25.776443,-21.727623
52.619690,25.959181,-21.643784
52.069916,26.255930,-21.566519
51.588036,26.655287,-21.498795
51.192566,27.141903,-21.443214
50.898705,27.697083,-21.401917
50.717747,28.299484,-21.376484
50.656643,28.925961,-21.367895
50.717747,29.552441,-21.376484
50.898705,30.154842,-21.401915
51.192566,30.710020,-21.443214
51.588036,31.196636,-21.498795
52.069916,31.595993,-21.566519
52.619690,31.892742,-21.643784
53.216232,32.075478,-21.727623
54.404457,32.269470,-22.553061
53.745865,32.334972,-22.460501
55.037743,32.075478,-22.642063
55.621380,31.760452,-22.724087
56.132942,31.336496,-22.795982
56.552769,30.819908,-22.854986
56.864731,30.230534,-22.898830
57.056839,29.591026,-22.925827
57.121704,28.925961,-22.934944
57.056839,28.260897,-22.925829
56.864731,27.621387,-22.898830
56.552769,27.032015,-22.854986
56.132942,26.515425,-22.795982
55.621376,26.091469,-22.724087
55.037743,25.776443,-22.642063
54.404457,25.582453,-22.553061
53.745865,25.516949,-22.460503
53.087273,25.582453,-22.367943
52.453987,25.776445,-22.278940
51.870350,26.091471,-22.196915
51.358788,26.515425,-22.125021
50.938961,27.032017,-22.066017
50.626999,27.621389,-22.022173
50.434895,28.260897,-21.995174
50.370033,28.925962,-21.986059
50.434898,29.591026,-21.995174
50.626999,30.230534,-22.022173
50.938961,30.819908,-22.066017
51.358788,31.336498,-22.125019
51.870354,31.760452,-22.196915
52.453987,32.075478,-22.278940
53.087273,32.269470,-22.367943
54.322990,32.334976,-23.226370
53.651493,32.401760,-23.131996
54.968681,32.137180,-23.317116
55.563751,31.815981,-23.400747
56.085335,31.383720,-23.474051
56.513390,30.857012,-23.534210
56.831459,30.256092,-23.578913
57.027328,29.604055,-23.606440
57.093468,28.925961,-23.615734
57.027328,28.247866,-23.606440
56.831459,27.595831,-23.578913
56.513390,26.994909,-23.534210
56.085335,26.468201,-23.474052
55.563751,26.035940,-23.400747
54.968681,25.714743,-23.317116
54.322990,25.516949,-23.226370
53.651493,25.450163,-23.131998
52.979996,25.516951,-23.037624
52.334309,25.714743,-22.946878
51.739235,26.035940,-22.863247
51.217651,26.468201,-22.789944
50.789597,26.994911,-22.729784
50.471527,27.595831,-22.685081
50.275658,28.247868,-22.657555
50.209522,28.925961,-22.648260
50.275658,29.604057,-22.657555
50.471527,30.256092,-22.685081
50.789597,30.857012,-22.729784
51.217651,31.383722,-22.789944
51.739235,31.815981,-22.863247
52.334309,32.137180,-22.946878
52.980000,32.334976,-23.037624
54.215714,32.269470,-23.896051
53.557121,32.334972,-23.803492
54.848999,32.075478,-23.985054
55.432640,31.760452,-24.067080
55.944199,31.336496,-24.138973
56.364025,30.819908,-24.197977
56.675987,30.230534,-24.241821
56.868092,29.591026,-24.268818
56.932957,28.925961,-24.277935
56.868092,28.260897,-24.268820
56.675987,27.621387,-24.241821
56.364025,27.032015,-24.197977
55.944199,26.515425,-24.138975
55.432632,26.091469,-24.067080
54.848999,25.776443,-23.985054
54.215714,25.582453,-23.896051
53.557121,25.516949,-23.803493
52.898529,25.582453,-23.710934
52.265244,25.776443,-23.621931
51.681606,26.091471,-23.539906
51.170044,26.515425,-23.468012
50.750217,27.032017,-23.409008
50.438255,27.621389,-23.365166
50.246155,28.260897,-23.338167
50.181290,28.925962,-23.329050
50.246155,29.591026,-23.338167
50.438255,30.230534,-23.365164
50.750217,30.819906,-23.409008
51.170044,31.336498,-23.468010
51.681610,31.760452,-23.539906
52.265247,32.075478,-23.621931
52.898529,32.269470,-23.710934
54.086758,32.075478,-24.536371
53.466377,32.137180,-24.449183
54.683296,31.892740,-24.620209
55.233070,31.595993,-24.697475
55.714951,31.196636,-24.765200
56.110420,30.710018,-24.820780
56.404282,30.154840,-24.862080
56.585243,29.552439,-24.887510
56.646343,28.925962,-24.896099
56.585243,28.299484,-24.887510
56.404282,27.697079,-24.862080
56.110420,27.141903,-24.820780
55.714951,26.655287,-24.765200
55.233070,26.255930,-24.697475
54.683296,25.959181,-24.620211
54.086758,25.776443,-24.536373
53.466377,25.714741,-24.449183
52.845993,25.776443,-24.361994
52.249454,25.959181,-24.278156
51.699680,26.255928,-24.200890
51.217796,26.655285,-24.133167
50.822327,27.141903,-24.077587
50.528469,27.697083,-24.036287
50.347511,28.299484,-24.010855
50.286407,28.925962,-24.002268
50.347511,29.552441,-24.010855
50.528469,30.154842,-24.036287
50.822330,30.710020,-24.077587
51.217800,31.196636,-24.133165
51.699684,31.595993,-24.200890
52.249458,31.892742,-24.278156
52.845993,32.075478,-24.361994
53.941071,31.760452,-25.122723
53.382744,31.815981,-25.044254
54.477943,31.595991,-25.198174
54.972725,31.328926,-25.267712
55.406410,30.969515,-25.328663
55.762321,30.531570,-25.378681
56.026787,30.031925,-25.415852
56.189644,29.489777,-25.438740
56.244637,28.925961,-25.446468
56.189648,28.362146,-25.438740
56.026787,27.819998,-25.415852
55.762321,27.320351,-25.378683
55.406410,26.882408,-25.328663
54.972725,26.522997,-25.267712
54.477943,26.255930,-25.198175
53.941071,26.091471,-25.122723
53.382744,26.035940,-25.044254
52.824417,26.091473,-24.965786
52.287544,26.255930,-24.890335
51.792759,26.522997,-24.820797
51.359077,26.882408,-24.759848
51.003166,27.320351,-24.709827
50.738693,27.820000,-24.672659
50.575836,28.362146,-24.649769
50.520851,28.925961,-24.642042
50.575836,29.489775,-24.649769
50.738693,30.031923,-24.672657
51.003166,30.531570,-24.709827
51.359077,30.969515,-24.759846
51.792763,31.328926,-24.820797
52.287544,31.595993,-24.890335
52.824417,31.760450,-24.965786
53.784260,31.336496,-25.632570
53.309441,31.383720,-25.565838
54.240829,31.196636,-25.696737
54.661613,30.969515,-25.755875
55.030426,30.663860,-25.807709
55.333107,30.291420,-25.850246
55.558014,29.866505,-25.881855
55.696518,29.405447,-25.901321
55.743282,28.925961,-25.907894
55.696518,28.446476,-25.901321
55.558014,27.985416,-25.881855
55.333107,27.560503,-25.850246
55.030426,27.188063,-25.807709
54.661606,26.882408,-25.755875
54.240829,26.655287,-25.696737
53.784260,26.515427,-25.632570
53.309441,26.468201,-25.565840
52.834618,26.515425,-25.499107
52.378052,26.655285,-25.434940
51.957268,26.882408,-25.375805
51.588455,27.188061,-25.323971
51.285774,27.560503,-25.281431
51.060863,27.985416,-25.249823
50.922363,28.446478,-25.230358
50.875599,28.925961,-25.223785
50.922363,29.405447,-25.230358
51.060860,29.866505,-25.249823
51.285774,30.291420,-25.281431
51.588455,30.663860,-25.323971
51.957268,30.969517,-25.375805
52.378052,31.196634,-25.434940
52.834621,31.336498,-25.499107
53.622345,30.819908,-26.046322
53.249283,30.857010,-25.993893
53.981071,30.710018,-26.096739
54.311672,30.531570,-26.143202
54.601448,30.291420,-26.183928
54.839264,29.998795,-26.217350
55.015976,29.664944,-26.242186
55.124794,29.302689,-26.257479
55.161537,28.925961,-26.262642
55.124794,28.549232,-26.257479
55.015976,28.186979,-26.242186
54.839264,27.853127,-26.217350
54.601448,27.560501,-26.183928
54.311672,27.320351,-26.143202
53.981071,27.141905,-26.096739
53.622345,27.032015,-26.046322
53.249279,26.994911,-25.993893
52.876217,27.032017,-25.941462
52.517490,27.141903,-25.891047
52.186886,27.320353,-25.844584
51.897110,27.560501,-25.803858
51.659294,27.853127,-25.770435
51.482586,28.186981,-25.745600
51.373764,28.549232,-25.730307
51.337021,28.925961,-25.725142
51.373764,29.302691,-25.730305
51.482582,29.664942,-25.745600
51.659298,29.998796,-25.770435
51.897110,30.291420,-25.803856
52.186886,30.531570,-25.844582
52.517490,30.710018,-25.891047
52.876217,30.819908,-25.941462
53.461548,30.230532,-26.348080
53.204575,30.256092,-26.311964
53.708641,30.154842,-26.382807
53.936367,30.031923,-26.414810
54.135971,29.866505,-26.442863
54.299778,29.664942,-26.465885
54.421497,29.434980,-26.482992
54.496452,29.185457,-26.493526
54.521763,28.925961,-26.497084
54.496452,28.666466,-26.493526
54.421497,28.416941,-26.482992
54.299774,28.186979,-26.465885
54.135971,27.985418,-26.442863
53.936367,27.819998,-26.414810
53.708641,27.697083,-26.382807
53.461548,27.621387,-26.348080
53.204575,27.595829,-26.311966
52.947609,27.621389,-26.275850
52.700516,27.697081,-26.241123
52.472786,27.820000,-26.209118
52.273186,27.985416,-26.181067
52.109375,28.186979,-26.158045
51.987656,28.416943,-26.140938
51.912701,28.666464,-26.130404
51.887390,28.925961,-26.126846
51.912704,29.185455,-26.130404
51.987656,29.434980,-26.140938
52.109379,29.664944,-26.158045
52.273186,29.866505,-26.181067
52.472786,30.031923,-26.209118
52.700512,30.154842,-26.241123
52.947609,30.230534,-26.275850
53.308052,29.591024,-26.526245
53.177048,29.604053,-26.507832
53.434021,29.552439,-26.543947
53.550114,29.489777,-26.560265
53.651871,29.405447,-26.574564
53.735378,29.302691,-26.586300
53.797432,29.185455,-26.595022
53.835644,29.058252,-26.600391
53.848545,28.925961,-26.602205
53.835644,28.793673,-26.600391
53.797432,28.666464,-26.595022
53.735378,28.549232,-26.586300
53.651871,28.446476,-26.574564
53.550110,28.362144,-26.560265
53.434021,28.299482,-26.543947
53.308052,28.260895,-26.526245
53.177048,28.247868,-26.507833
53.046047,28.260897,-26.489422
52.920082,28.299482,-26.471718
52.803989,28.362148,-26.455402
52.702232,28.446476,-26.441101
52.618721,28.549232,-26.429365
52.556671,28.666466,-26.420643
52.518459,28.793671,-26.415274
52.505554,28.925961,-26.413460
52.518456,29.058250,-26.415274
52.556671,29.185457,-26.420643
52.618721,29.302689,-26.429365
52.702232,29.405447,-26.441101
52.803989,29.489777,-26.455402
52.920082,29.552439,-26.471718
53.046051,29.591026,-26.489422
53.167755,28.925961,-26.573969
52.168839,9.128654,-19.413668
52.159546,9.806747,-19.479805
52.290546,9.793718,-19.498217
52.416512,9.755133,-19.515919
52.532608,9.692467,-19.532236
52.634361,9.608139,-19.546535
52.717873,9.505383,-19.558273
52.779922,9.388149,-19.566994
52.818138,9.260942,-19.572365
52.831039,9.128653,-19.574177
52.818138,8.996365,-19.572365
52.779922,8.869158,-19.566994
52.717873,8.751923,-19.558273
52.634361,8.649166,-19.546535
52.532608,8.564837,-19.532236
52.416512,8.502174,-19.515919
52.290546,8.463587,-19.498217
52.159546,8.450559,-19.479805
52.028542,8.463588,-19.461393
51.902573,8.502175,-19.443689
51.786484,8.564837,-19.427374
51.684723,8.649167,-19.413073
51.601215,8.751925,-19.401337
51.539162,8.869158,-19.392616
51.500954,8.996363,-19.387245
51.488049,9.128653,-19.385433
51.500954,9.260942,-19.387245
51.539162,9.388149,-19.392616
51.601215,9.505383,-19.401337
51.684723,9.608139,-19.413073
51.786484,9.692469,-19.427374
51.902573,9.755131,-19.443689
52.028542,9.793718,-19.461393
52.388985,10.433226,-19.711788
52.132019,10.458784,-19.675673
52.636082,10.357533,-19.746513
52.863808,10.234615,-19.778519
53.063408,10.069197,-19.806572
53.227219,9.867634,-19.829594
53.348938,9.637672,-19.846701
53.423893,9.388147,-19.857235
53.449203,9.128654,-19.860790
53.423893,8.869156,-19.857235
53.348938,8.619633,-19.846701
53.227219,8.389672,-19.829594
53.063408,8.188108,-19.806572
52.863808,8.022691,-19.778519
52.636082,7.899773,-19.746515
52.388985,7.824080,-19.711788
52.132019,7.798522,-19.675673
51.875046,7.824081,-19.639559
51.627953,7.899772,-19.604832
51.400230,8.022691,-19.572826
51.200626,8.188109,-19.544775
51.036819,8.389672,-19.521751
50.915092,8.619635,-19.504646
50.840141,8.869158,-19.494112
50.814835,9.128653,-19.490555
50.840141,9.388149,-19.494110
50.915096,9.637671,-19.504646
51.036819,9.867635,-19.521751
51.200626,10.069198,-19.544773
51.400230,10.234617,-19.572826
51.627953,10.357533,-19.604832
51.875046,10.433226,-19.639557
52.460377,11.022598,-20.046175
52.087315,11.059704,-19.993744
52.819103,10.912711,-20.096592
53.149708,10.734262,-20.143055
53.439484,10.494112,-20.183781
53.677299,10.201487,-20.217203
53.854012,9.867634,-20.242039
53.962830,9.505383,-20.257332
53.999573,9.128653,-20.262495
53.962830,8.751924,-20.257332
53.854012,8.389672,-20.242039
53.677299,8.055819,-20.217203
53.439484,7.763195,-20.183781
53.149708,7.523042,-20.143055
52.819103,7.344595,-20.096592
52.460377,7.234707,-20.046175
52.087315,7.197602,-19.993746
51.714252,7.234708,-19.941315
51.355526,7.344595,-19.890900
51.024921,7.523043,-19.844437
50.735146,7.763194,-19.803711
50.497330,8.055820,-19.770287
50.320618,8.389673,-19.745453
50.211800,8.751925,-19.730160
50.175056,9.128654,-19.724995
50.211800,9.505383,-19.730158
50.320618,9.867635,-19.745453
50.497330,10.201488,-19.770287
50.735146,10.494112,-19.803709
51.024921,10.734262,-19.844435
51.355526,10.912712,-19.890900
51.714252,11.022598,-19.941315
52.501976,11.539188,-20.488529
52.027153,11.586414,-20.421799
52.958549,11.399328,-20.552696
53.379326,11.172206,-20.611834
53.748138,10.866552,-20.663668
54.050819,10.494111,-20.706207
54.275734,10.069198,-20.737816
54.414230,9.608138,-20.757280
54.460999,9.128654,-20.763853
54.414230,8.649167,-20.757280
54.275734,8.188107,-20.737816
54.050819,7.763194,-20.706207
53.748138,7.390753,-20.663668
53.379326,7.085099,-20.611834
52.958546,6.857978,-20.552696
52.501976,6.718116,-20.488529
52.027153,6.670892,-20.421799
51.552338,6.718116,-20.355068
51.095764,6.857978,-20.290901
50.674984,7.085099,-20.231764
50.306168,7.390754,-20.179930
50.003487,7.763196,-20.137390
49.778580,8.188109,-20.105782
49.640079,8.649169,-20.086317
49.593315,9.128654,-20.079744
49.640079,9.608139,-20.086317
49.778580,10.069198,-20.105782
50.003490,10.494112,-20.137390
50.306168,10.866553,-20.179930
50.674988,11.172207,-20.231764
51.095764,11.399328,-20.290899
51.552338,11.539189,-20.355066
52.512180,11.963142,-21.021851
51.953850,12.018674,-20.943382
53.049049,11.798685,-21.097303
53.543839,11.531618,-21.166840
53.977516,11.172206,-21.227791
54.333427,10.734262,-21.277811
54.597900,10.234616,-21.314980
54.760757,9.692469,-21.337868
54.815750,9.128654,-21.345596
54.760757,8.564837,-21.337868
54.597900,8.022690,-21.314980
54.333427,7.523042,-21.277811
53.977516,7.085099,-21.227791
53.543835,6.725689,-21.166842
53.049049,6.458622,-21.097303
52.512180,6.294163,-21.021851
51.953850,6.238633,-20.943384
51.395523,6.294163,-20.864916
50.858650,6.458621,-20.789463
50.363869,6.725689,-20.719925
49.930183,7.085100,-20.658976
49.574272,7.523043,-20.608955
49.309807,8.022691,-20.571787
49.146946,8.564837,-20.548899
49.091957,9.128654,-20.541170
49.146946,9.692469,-20.548899
49.309803,10.234616,-20.571787
49.574272,10.734263,-20.608955
49.930187,11.172207,-20.658976
50.363869,11.531618,-20.719925
50.858650,11.798684,-20.789463
51.395523,11.963144,-20.864916
52.490601,12.278170,-21.625643
51.870216,12.339872,-21.538454
53.087139,12.095433,-21.709482
53.636913,11.798683,-21.786747
54.118797,11.399328,-21.854471
54.514267,10.912711,-21.910051
54.808128,10.357533,-21.951351
54.989086,9.755132,-21.976782
55.050186,9.128653,-21.985371
54.989086,8.502175,-21.976784
54.808121,7.899773,-21.951351
54.514267,7.344596,-21.910051
54.118797,6.857978,-21.854471
53.636913,6.458622,-21.786747
53.087139,6.161873,-21.709482
52.490601,5.979137,-21.625645
51.870216,5.917434,-21.538456
51.249840,5.979136,-21.451267
50.653297,6.161874,-21.367428
50.103523,6.458622,-21.290163
49.621643,6.857979,-21.222439
49.226173,7.344596,-21.166859
48.932312,7.899773,-21.125559
48.751354,8.502176,-21.100126
48.690254,9.128654,-21.091539
48.751354,9.755132,-21.100126
48.932312,10.357534,-21.125559
49.226173,10.912711,-21.166859
49.621643,11.399329,-21.222439
50.103523,11.798685,-21.290161
50.653297,12.095433,-21.367428
51.249840,12.278170,-21.451265
52.438065,12.472162,-22.276705
51.779472,12.537665,-22.184145
53.071350,12.278170,-22.365707
53.654987,11.963143,-22.447731
54.166550,11.539188,-22.519627
54.586380,11.022599,-22.578630
54.898338,10.433226,-22.622473
55.090443,9.793717,-22.649471
55.155308,9.128653,-22.658588
55.090443,8.463587,-22.649471
54.898338,7.824080,-22.622473
54.586376,7.234707,-22.578630
54.166550,6.718118,-22.519627
53.654987,6.294163,-22.447731
53.071350,5.979136,-22.365707
52.438065,5.785144,-22.276705
51.779472,5.719641,-22.184145
51.120880,5.785144,-22.091587
50.487595,5.979137,-22.002584
49.903961,6.294164,-21.920559
49.392395,6.718117,-21.848663
48.972569,7.234708,-21.789661
48.660606,7.824081,-21.745817
48.468506,8.463589,-21.718819
48.403637,9.128654,-21.709702
48.468506,9.793719,-21.718819
48.660606,10.433227,-21.745817
48.972569,11.022600,-21.789661
49.392399,11.539190,-21.848663
49.903961,11.963143,-21.920559
50.487598,12.278171,-22.002583
51.120880,12.472164,-22.091585
52.356598,12.537665,-22.950012
51.685101,12.604452,-22.855640
53.002289,12.339872,-23.040758
53.597359,12.018674,-23.124390
54.118942,11.586414,-23.197695
54.546997,11.059704,-23.257854
54.865067,10.458784,-23.302555
55.060936,9.806747,-23.330084
55.127075,9.128653,-23.339378
55.060936,8.450559,-23.330084
54.865067,7.798522,-23.302555
54.546997,7.197603,-23.257854
54.118942,6.670892,-23.197695
53.597359,6.238632,-23.124392
53.002285,5.917434,-23.040760
52.356598,5.719641,-22.950014
51.685101,5.652854,-22.855640
51.013603,5.719641,-22.761269
50.367916,5.917434,-22.670523
49.772842,6.238632,-22.586891
49.251259,6.670893,-22.513586
48.823204,7.197603,-22.453428
48.505135,7.798523,-22.408726
48.309265,8.450560,-22.381199
48.243130,9.128654,-22.371902
48.309265,9.806748,-22.381199
48.505135,10.458784,-22.408726
48.823208,11.059705,-22.453428
49.251259,11.586414,-22.513586
49.772842,12.018675,-22.586891
50.367916,12.339872,-22.670523
51.013603,12.537666,-22.761269
52.249321,12.472162,-23.619696
51.590729,12.537665,-23.527136
52.882607,12.278170,-23.708698
53.466244,11.963142,-23.790722
53.977806,11.539188,-23.862617
54.397636,11.022599,-23.921621
54.709595,10.433226,-23.965464
54.901699,9.793717,-23.992462
54.966564,9.128653,-24.001579
54.901699,8.463587,-23.992462
54.709595,7.824080,-23.965464
54.397633,7.234707,-23.921621
53.977806,6.718118,-23.862617
53.466244,6.294163,-23.790722
52.882607,5.979136,-23.708698
52.249321,5.785144,-23.619696
51.590729,5.719641,-23.527136
50.932137,5.785145,-23.434578
50.298851,5.979137,-23.345575
49.715218,6.294164,-23.263550
49.203651,6.718118,-23.191654
48.783825,7.234708,-23.132652
48.471863,7.824081,-23.088808
48.279758,8.463589,-23.061810
48.214893,9.128654,-23.052694
48.279758,9.793719,-23.061810
48.471863,10.433228,-23.088808
48.783825,11.022599,-23.132652
49.203651,11.539189,-23.191654
49.715218,11.963144,-23.263550
50.298855,12.278170,-23.345575
50.932137,12.472163,-23.434576
52.120361,12.278170,-24.260015
51.499985,12.339872,-24.172827
52.716904,12.095432,-24.343853
53.266678,11.798684,-24.421120
53.748558,11.399328,-24.488842
54.144028,10.912710,-24.544422
54.437889,10.357533,-24.585722
54.618851,9.755132,-24.611155
54.679951,9.128653,-24.619741
54.618851,8.502174,-24.611155
54.437889,7.899773,-24.585722
54.144028,7.344596,-24.544422
53.748558,6.857978,-24.488844
53.266678,6.458622,-24.421120
52.716904,6.161873,-24.343853
52.120361,5.979136,-24.260015
51.499985,5.917435,-24.172827
50.879601,5.979137,-24.085638
50.283062,6.161874,-24.001801
49.733288,6.458623,-23.924534
49.251408,6.857979,-23.856810
48.855938,7.344595,-23.801229
48.562077,7.899774,-23.759932
48.381119,8.502175,-23.734499
48.320015,9.128654,-23.725912
48.381119,9.755133,-23.734499
48.562077,10.357534,-23.759930
48.855938,10.912712,-23.801229
49.251408,11.399329,-23.856810
49.733292,11.798685,-23.924534
50.283066,12.095434,-24.001799
50.879604,12.278170,-24.085638
51.974678,11.963144,-24.846367
51.416351,12.018675,-24.767899
52.511551,11.798685,-24.921818
53.006332,11.531617,-24.991356
53.440014,11.172206,-25.052305
53.795929,10.734262,-25.102325
54.060394,10.234616,-25.139494
54.223255,9.692469,-25.162384
54.278244,9.128654,-25.170111
54.223251,8.564837,-25.162384
54.060394,8.022690,-25.139496
53.795929,7.523043,-25.102325
53.440018,7.085101,-25.052305
53.006332,6.725689,-24.991356
52.511551,6.458622,-24.921818
51.974678,6.294163,-24.846367
51.416351,6.238633,-24.767899
50.858025,6.294164,-24.689430
50.321152,6.458622,-24.613979
49.826366,6.725689,-24.544441
49.392685,7.085101,-24.483490
49.036774,7.523044,-24.433470
48.772305,8.022691,-24.396301
48.609447,8.564838,-24.373413
48.554455,9.128654,-24.365685
48.609447,9.692469,-24.373413
48.772305,10.234617,-24.396301
49.036774,10.734263,-24.433470
49.392685,11.172207,-24.483490
49.826366,11.531618,-24.544441
50.321152,11.798685,-24.613977
50.858025,11.963143,-24.689430
51.817863,11.539188,-25.356213
51.343048,11.586414,-25.289482
52.274437,11.399328,-25.420380
52.695217,11.172207,-25.479517
53.064034,10.866552,-25.531351
53.366714,10.494112,-25.573891
53.591621,10.069197,-25.605499
53.730125,9.608138,-25.624964
53.776886,9.128653,-25.631536
53.730125,8.649167,-25.624964
53.591621,8.188108,-25.605499
53.366714,7.763195,-25.573891
53.064034,7.390754,-25.531351
52.695217,7.085100,-25.479519
52.274437,6.857979,-25.420382
51.817863,6.718118,-25.356215
51.343048,6.670893,-25.289482
50.868229,6.718118,-25.222752
50.411655,6.857978,-25.158585
49.990875,7.085101,-25.099447
49.622063,7.390754,-25.047615
49.319382,7.763196,-25.005075
49.094471,8.188108,-24.973465
48.955971,8.649168,-24.954000
48.909206,9.128653,-24.947430
48.955971,9.608139,-24.954000
49.094471,10.069197,-24.973465
49.319382,10.494112,-25.005074
49.622063,10.866554,-25.047613
49.990875,11.172207,-25.099447
50.411659,11.399329,-25.158585
50.868225,11.539190,-25.222752
51.655952,11.022598,-25.769966
51.282887,11.059704,-25.717537
52.014675,10.912711,-25.820381
52.345280,10.734262,-25.866844
52.635056,10.494112,-25.907570
52.872871,10.201488,-25.940994
53.049583,9.867634,-25.965828
53.158401,9.505384,-25.981121
53.195145,9.128653,-25.986286
53.158401,8.751924,-25.981121
53.049583,8.389672,-25.965828
52.872871,8.055819,-25.940994
52.635056,7.763195,-25.907572
52.345280,7.523044,-25.866846
52.014675,7.344596,-25.820381
51.655949,7.234707,-25.769966
51.282887,7.197604,-25.717537
50.909824,7.234708,-25.665106
50.551098,7.344596,-25.614689
50.220493,7.523043,-25.568226
49.930717,7.763196,-25.527500
49.692902,8.055819,-25.494080
49.516193,8.389673,-25.469242
49.407372,8.751925,-25.453949
49.370632,9.128654,-25.448786
49.407372,9.505383,-25.453949
49.516193,9.867634,-25.469242
49.692902,10.201488,-25.494080
49.930717,10.494112,-25.527500
50.220493,10.734264,-25.568226
50.551098,10.912712,-25.614689
50.909824,11.022599,-25.665106
51.495155,10.433226,-26.071724
51.238182,10.458784,-26.035608
51.742249,10.357533,-26.106449
51.969975,10.234617,-26.138454
52.169575,10.069197,-26.166508
52.333385,9.867634,-26.189529
52.455109,9.637672,-26.206635
52.530060,9.388149,-26.217171
52.555370,9.128654,-26.220726
52.530060,8.869158,-26.217171
52.455105,8.619635,-26.206635
52.333382,8.389673,-26.189529
52.169575,8.188109,-26.166508
51.969975,8.022691,-26.138454
51.742249,7.899773,-26.106449
51.495155,7.824082,-26.071724
51.238182,7.798523,-26.035608
50.981216,7.824081,-25.999493
50.734119,7.899773,-25.964767
50.506393,8.022691,-25.932762
50.306793,8.188110,-25.904711
50.142982,8.389673,-25.881687
50.021263,8.619635,-25.864582
49.946312,8.869159,-25.854048
49.920998,9.128654,-25.850491
49.946312,9.388149,-25.854048
50.021263,9.637672,-25.864582
50.142982,9.867634,-25.881687
50.306793,10.069197,-25.904709
50.506397,10.234617,-25.932762
50.734123,10.357534,-25.964767
50.981216,10.433226,-25.999493
51.341660,9.793718,-26.249887
51.210655,9.806748,-26.231476
51.467628,9.755131,-26.267591
51.583717,9.692469,-26.283907
51.685478,9.608139,-26.298208
51.768986,9.505383,-26.309944
51.831039,9.388149,-26.318665
51.869247,9.260942,-26.324036
51.882153,9.128654,-26.325850
51.869247,8.996365,-26.324036
51.831039,8.869159,-26.318665
51.768986,8.751925,-26.309944
51.685478,8.649168,-26.298208
51.583717,8.564839,-26.283907
51.467628,8.502176,-26.267591
51.341660,8.463590,-26.249887
51.210655,8.450560,-26.231476
51.079655,8.463589,-26.213066
50.953690,8.502177,-26.195362
50.837593,8.564839,-26.179047
50.735840,8.649169,-26.164745
50.652328,8.751925,-26.153008
50.590279,8.869159,-26.144287
50.552063,8.996364,-26.138916
50.539162,9.128654,-26.137104
50.552063,9.260942,-26.138916
50.590279,9.388149,-26.144287
50.652328,9.505383,-26.153008
50.735840,9.608139,-26.164745
50.837593,9.692469,-26.179047
50.953690,9.755132,-26.195362
51.079659,9.793718,-26.213066
51.201363,9.128654,-26.297613
30.042610,9.353968,-16.304029
30.033314,10.032062,-16.370167
30.164316,10.019032,-16.388577
30.290285,9.980445,-16.406281
30.406378,9.917783,-16.422596
30.508133,9.833453,-16.436897
30.591642,9.730697,-16.448633
30.653694,9.613462,-16.457355
30.691906,9.486258,-16.462725
30.704809,9.353968,-16.464539
30.691906,9.221678,-16.462725
30.653694,9.094472,-16.457355
30.591642,8.977238,-16.448633
30.508133,8.874482,-16.436897
30.406378,8.790152,-16.422596
30.290285,8.727489,-16.406281
30.164316,8.688902,-16.388577
30.033314,8.675873,-16.370167
29.902311,8.688902,-16.351755
29.776344,8.727489,-16.334051
29.660252,8.790153,-16.317736
29.558495,8.874482,-16.303434
29.474987,8.977238,-16.291698
29.412933,9.094472,-16.282978
29.374722,9.221678,-16.277607
29.361818,9.353968,-16.275793
29.374722,9.486258,-16.277607
29.412933,9.613463,-16.282978
29.474987,9.730697,-16.291698
29.558495,9.833452,-16.303434
29.660252,9.917783,-16.317736
29.776344,9.980445,-16.334051
29.902313,10.019032,-16.351755
30.262756,10.658541,-16.602148
30.005787,10.684098,-16.566034
30.509851,10.582848,-16.636875
30.737576,10.459930,-16.668880
30.937178,10.294512,-16.696932
31.100986,10.092948,-16.719955
31.222708,9.862987,-16.737061
31.297663,9.613463,-16.747595
31.322971,9.353968,-16.751152
31.297663,9.094472,-16.747595
31.222708,8.844949,-16.737061
31.100986,8.614986,-16.719955
30.937178,8.413423,-16.696934
30.737576,8.248004,-16.668880
30.509851,8.125087,-16.636875
30.262756,8.049395,-16.602150
30.005787,8.023837,-16.566034
29.748817,8.049395,-16.529919
29.501720,8.125087,-16.495193
29.273998,8.248004,-16.463188
29.074396,8.413424,-16.435135
28.910587,8.614986,-16.412113
28.788866,8.844949,-16.395008
28.713911,9.094472,-16.384472
28.688602,9.353968,-16.380917
28.713911,9.613463,-16.384472
28.788866,9.862987,-16.395008
28.910587,10.092949,-16.412113
29.074396,10.294512,-16.435135
29.273998,10.459930,-16.463188
29.501722,10.582848,-16.495192
29.748817,10.658540,-16.529919
30.334148,11.247913,-16.936537
29.961084,11.285017,-16.884106
30.692875,11.138025,-16.986952
31.023478,10.959577,-17.033417
31.313255,10.719426,-17.074141
31.551067,10.426802,-17.107563
31.727779,10.092948,-17.132399
31.836597,9.730697,-17.147692
31.873343,9.353968,-17.152857
31.836597,8.977238,-17.147694
31.727779,8.614986,-17.132399
31.551067,8.281134,-17.107563
31.313255,7.988509,-17.074142
31.023478,7.748358,-17.033417
30.692873,7.569910,-16.986954
30.334146,7.460021,-16.936537
29.961084,7.422917,-16.884106
29.588022,7.460021,-16.831676
