x,y,z
2.133330,-0.135468,2.113870
2.132250,-0.085298,2.166770
2.131500,-0.029081,2.188840
2.131040,0.008979,2.199900
2.130780,0.039202,2.200240
2.135010,-0.104530,1.746700
2.137320,-0.149275,1.800440
2.136980,-0.170931,1.842790
2.135560,-0.188016,1.969910
2.134260,-0.168645,2.061950
2.096900,-0.206724,1.969400
2.095520,-0.185776,2.066980
2.094540,-0.149511,2.121990
2.093390,-0.095376,2.177500
2.092580,-0.034602,2.201690
2.092090,0.006918,2.212850
2.098410,-0.188277,1.834760
2.098760,-0.164820,1.789910
2.099050,-0.116218,1.732920
2.091800,0.039519,2.213760
0.148707,-0.202478,2.147370
0.163811,-0.168931,2.158500
0.164172,-0.209863,2.157360
0.061497,-0.208072,2.088600
0.061395,-0.196542,2.088920
0.221230,-0.044233,2.263730
0.221056,0.030468,2.268320
0.241091,0.029553,2.302050
0.241655,-0.005029,2.301090
0.236208,-0.049497,2.290780
0.220951,-0.126322,2.258930
0.178123,-0.201294,2.174280
-3.688270,0.024646,1.731750
-3.688240,0.021742,1.730970
-2.832540,0.014897,1.593600
-2.832700,0.032341,1.595080
-3.688370,0.006607,1.751830
-3.689210,0.003796,1.821970
-2.833540,-0.080817,1.741230
-2.832190,-0.072419,1.625660
-3.689700,0.002041,1.863420
-3.690180,0.001219,1.902400
-2.835130,-0.086500,1.873270
-2.834340,-0.086169,1.809380
-3.690560,0.000763,1.933390
-2.835760,-0.085607,1.924300
-3.691520,-0.000000,2.011860
-3.691970,0.004779,2.045500
-2.838360,-0.048320,2.108840
-2.837390,-0.080810,2.052930
0.677705,-0.004363,2.299130
0.677657,0.030344,2.300100
0.923004,0.017706,1.320700
0.925228,0.058827,1.321880
0.689655,0.057840,1.308870
0.689759,0.016792,1.307720
0.928584,-0.068676,1.347360
0.693373,-0.082012,1.334510
0.936035,-0.180208,1.449350
0.690385,-0.184701,1.437610
0.922374,-0.228123,1.540850
0.688829,-0.229136,1.531370
0.920839,-0.235172,1.670160
0.687004,-0.236255,1.663160
0.915703,-0.225178,2.079440
0.917748,-0.242253,1.925460
0.683859,-0.243462,1.922960
0.682030,-0.226482,2.080440
0.914353,-0.197392,2.169710
0.680668,-0.198724,2.171710
0.912587,-0.123212,2.261780
0.678887,-0.124873,2.265270
0.911674,-0.047077,2.283400
0.678226,-0.048751,2.287390
0.911155,-0.002978,2.295130
0.913441,0.031816,2.295630
1.150520,0.018789,1.336620
1.150160,0.059692,1.337750
1.153460,-0.060375,1.362440
1.163590,-0.179329,1.462260
1.149960,-0.227175,1.551260
1.148460,-0.233853,1.677580
-3.689340,0.019641,1.821910
-3.688500,0.021249,1.752300
-2.832960,0.014533,1.628590
-2.834360,0.013294,1.742900
1.143430,-0.223897,2.077860
1.145440,-0.240768,1.926890
1.142110,-0.195754,2.165640
1.140370,-0.121807,2.255700
1.139460,-0.045658,2.276820
1.138950,-0.001545,2.288050
1.138640,0.033305,2.289020
-3.692220,0.011410,2.061180
-2.839040,-0.007115,2.135480
1.362520,0.019500,1.351820
1.362150,0.060489,1.352960
1.365460,-0.059362,1.377160
1.373020,-0.177701,1.474960
1.359430,-0.226055,1.561450
1.357960,-0.232937,1.684760
1.353050,-0.222430,2.075550
1.355010,-0.239700,1.928570
1.351750,-0.194533,2.161830
1.352630,-0.120500,2.249420
1.351730,-0.044338,2.270050
1.351210,-0.000225,2.281280
1.350910,0.034711,2.282250
1.548500,0.019714,1.378690
1.548140,0.060876,1.379840
1.551460,-0.059121,1.403030
1.559070,-0.177349,1.496830
1.548090,-0.225603,1.580360
1.546680,-0.232072,1.699180
1.541940,-0.221479,2.076470
1.543840,-0.238585,1.933990
1.540670,-0.193197,2.159260
1.539000,-0.119097,2.243820
1.538110,-0.042921,2.263950
1.537600,0.001206,2.274670
1.537290,0.036027,2.275640
1.716210,0.019727,1.418820
1.718430,0.060819,1.420000
1.721770,-0.059050,1.441690
1.726840,-0.176003,1.530500
1.715950,-0.225257,1.608500
1.714610,-0.231546,1.720820
1.710130,-0.220343,2.076130
1.711930,-0.237685,1.942150
1.708930,-0.192225,2.154420
1.707310,-0.118001,2.234480
1.706430,-0.041797,2.253610
1.708510,0.002649,2.263880
1.708210,0.037397,2.264350
1.868350,0.019558,1.461750
1.867990,0.060605,1.462890
1.871350,-0.059193,1.483090
1.876490,-0.176268,1.565890
1.868250,-0.225065,1.638440
1.867010,-0.231146,1.743270
1.862820,-0.219278,2.074600
1.864510,-0.236870,1.949610
1.861670,-0.191022,2.147880
1.860120,-0.116645,2.222460
1.859250,-0.040413,2.240580
1.858750,0.004030,2.250320
1.858450,0.038749,2.250780
1.866480,0.057140,1.587800
1.976180,0.059694,1.503240
1.975170,0.057380,1.586680
1.976540,0.020031,1.502140
1.979530,-0.056071,1.521550
1.976940,-0.166961,1.597930
1.976470,-0.210986,1.666700
1.975360,-0.222350,1.764390
1.973020,-0.227700,1.957240
1.971440,-0.210449,2.073720
1.970360,-0.182918,2.141990
1.968890,-0.110723,2.212000
1.968060,-0.037044,2.228550
1.967580,0.005684,2.237740
1.967290,0.039308,2.238180
2.066130,0.008028,2.218550
2.065850,0.040528,2.218960
2.073930,0.059044,1.551470
2.073510,0.058088,1.585940
2.074270,0.020505,1.550400
2.077270,-0.053235,1.567880
2.072140,-0.159611,1.636850
2.074210,-0.195191,1.703390
2.070740,-0.213707,1.787890
2.071200,-0.218553,1.963240
2.069750,-0.201588,2.069210
2.068710,-0.168401,2.131140
2.067390,-0.104961,2.194400
2.066590,-0.033560,2.209890
2.078690,0.058005,1.586010
2.093380,0.055989,1.655150
2.072670,0.056161,1.655390
2.096630,-0.053215,1.676140
2.093650,0.019097,1.658120
2.094020,-0.037993,1.667530
-3.692260,0.015620,2.061300
-2.839260,0.017934,2.136180
0.165182,-0.229899,2.089300
0.167288,-0.246836,1.930330
0.170378,-0.239755,1.675020
0.171557,-0.233524,1.575200
0.172809,-0.188013,1.442470
0.175734,-0.106052,1.337780
0.172688,0.016393,1.311660
0.172330,0.056910,1.312790
0.229614,0.050107,1.561360
0.169330,0.050036,1.560600
0.065836,0.050202,1.559290
0.068781,0.056952,1.315980
0.059052,-0.224230,2.088110
0.063809,-0.246298,1.927530
0.066890,-0.239532,1.673220
0.068087,-0.233260,1.571890
0.069284,-0.187874,1.443660
0.072562,-0.108929,1.333390
0.066554,0.016173,1.314810
-0.130617,0.055779,1.328420
-0.130275,0.017104,1.327340
-0.133381,0.049446,1.556740
-0.137670,-0.213055,2.084930
-0.137808,-0.197489,2.085370
-0.135553,-0.234083,1.927850
-0.132533,-0.227455,1.678530
-0.131360,-0.221238,1.579200
-0.127588,-0.177923,1.453440
-0.126741,-0.127163,1.349860
-0.835085,0.049772,1.381840
-0.834783,0.015522,1.380880
-0.837093,0.045171,1.547710
-0.137904,-0.186535,2.085670
-0.842911,-0.191026,2.181630
-0.843030,-0.177478,2.182010
-0.843303,-0.146635,2.182870
-0.791379,-0.156188,2.175760
-0.838129,-0.208919,2.016170
-0.837527,-0.201628,1.752690
-0.833623,-0.204182,1.647800
-0.832011,-0.203722,1.516810
-0.830386,-0.192058,1.377130
-0.374137,-0.164742,1.292660
-0.581461,-0.178033,1.326670
-0.585868,0.029289,1.331410
-0.381146,0.042234,1.298860
-1.381850,0.012612,1.468390
-1.981320,0.007445,1.610170
-1.986750,0.033614,1.612830
-1.389920,0.044480,1.471680
-3.689360,0.022258,1.821980
-0.617165,0.030047,1.141010
-0.658541,0.027680,1.140420
-0.658662,0.027403,1.150410
-0.829342,0.017961,1.147980
-0.829034,0.018077,1.122990
-0.619567,0.030072,1.125980
-0.505975,0.037324,1.142620
-3.688270,0.007628,1.743130
-2.832060,-0.067419,1.611800
-3.688400,0.021429,1.744460
-3.688430,0.024329,1.745240
-2.832970,0.032105,1.617070
-2.832800,0.014662,1.615590
-0.449088,0.041173,1.143450
-0.454601,0.079535,1.144450
-0.462177,0.079441,1.129350
-0.456663,0.040963,1.128340
-3.688160,0.012342,1.731260
-2.832050,-0.040922,1.592540
-2.834500,0.028802,1.743330
-0.430248,-0.076204,1.165410
-0.443308,-0.041280,1.151220
-0.440207,-0.099491,1.149630
-0.427243,-0.123461,1.164130
-1.107800,-0.190841,2.048260
-1.104610,-0.183823,1.784860
-1.103300,-0.185528,1.679910
-1.101690,-0.184779,1.548930
-1.097470,-0.173964,1.409260
-0.610258,-0.173074,1.140420
-0.615381,-0.150934,1.120970
-0.450864,-0.029683,1.126440
-0.620550,-0.102723,1.087240
-0.626837,0.030237,1.085880
-0.632413,0.068634,1.091890
-0.537347,0.074110,1.143250
-0.625143,0.068468,1.131980
-1.104000,0.049930,1.155400
-0.834609,0.056449,1.128990
-0.834916,0.056219,1.153980
-1.104310,0.049669,1.180390
-0.840328,0.054045,1.384390
-1.109780,0.046973,1.415790
-1.101680,0.012574,1.412430
-1.101950,0.043157,1.413280
-1.103540,0.039526,1.544180
-1.112860,-0.141528,2.214600
-1.110450,-0.121623,2.215190
-1.110670,-0.096833,2.215880
-1.388090,-0.176967,2.104610
-1.387490,-0.169968,1.841270
-1.383590,-0.171372,1.736510
-1.381980,-0.170329,1.605290
-1.380350,-0.160106,1.465580
-1.092050,-0.166858,1.174490
-1.372240,-0.150126,1.221420
-1.091830,-0.149307,1.144980
-1.374730,-0.133734,1.201840
-1.091820,-0.094872,1.106500
-1.372070,-0.086200,1.163200
-1.095320,0.015939,1.104550
-1.375500,0.016539,1.161030
-1.103450,0.050427,1.110410
-1.383600,0.048290,1.166810
-1.384460,0.047439,1.236790
-1.382100,0.040967,1.469180
-1.392620,-0.115259,2.219290
-1.391390,-0.033970,2.274090
-1.972600,-0.073990,1.379470
-1.972630,-0.113749,1.408860
-1.975910,0.009917,1.380270
-1.981340,0.036175,1.382940
-1.984350,0.035792,1.416900
-1.372610,0.038996,1.540750
-1.381480,0.018679,2.273190
-1.391860,0.018596,2.275550
-1.976570,0.009285,1.434260
-1.976330,0.009551,1.414260
-1.981520,0.030736,1.610820
-1.988830,0.014009,2.214860
-1.988500,-0.023594,2.213310
-1.990050,-0.085656,2.172550
-1.985990,-0.134318,2.086720
-1.983500,-0.141239,1.889030
-1.982510,-0.142811,1.810540
-1.981310,-0.142111,1.712510
-1.977500,-0.133996,1.607760
-1.972830,-0.121565,1.430640
-2.157970,-0.068120,1.508300
-2.157940,-0.105998,1.532250
-2.158670,0.012243,1.509540
-2.184780,0.037176,1.511410
-2.185120,0.036942,1.539400
-2.159010,0.012015,1.537540
-2.159210,0.011888,1.553530
-2.160980,0.010679,1.698000
-2.161180,0.032981,1.698620
-2.167180,0.019231,2.194740
-2.166860,-0.016732,2.193240
-2.191810,-0.076254,2.159250
-2.164670,-0.123166,2.088770
-2.162600,-0.130494,1.926570
-2.161790,-0.132165,1.862020
-2.160800,-0.131952,1.781530
-2.159800,-0.124668,1.695730
-2.158100,-0.113415,1.550040
-2.494990,-0.054466,1.548420
-2.494980,-0.086797,1.570020
-2.495580,0.013791,1.549330
-2.495780,0.035112,1.551420
-2.496090,0.034880,1.576410
-2.495880,0.013559,1.574320
-1.381200,-0.012793,2.272310
-1.113260,-0.096863,2.216350
-2.497670,0.012171,1.720030
-2.496070,0.013403,1.589310
-2.497840,0.031124,1.720560
-2.503270,0.018683,2.169460
-2.502990,-0.011912,2.168110
-2.502190,-0.062446,2.137700
-2.501060,-0.102208,2.073600
-2.499200,-0.108236,1.926930
-2.498470,-0.109511,1.868890
-2.497570,-0.109501,1.795740
-2.496660,-0.103016,1.717920
-2.495130,-0.093019,1.586350
-0.833997,0.056932,1.079000
-0.828422,0.018599,1.073000
-0.822192,-0.114818,1.079350
-0.824785,-0.163078,1.112970
-0.824957,-0.185528,1.142350
-1.105080,-0.078126,1.540870
-1.372340,0.007525,1.539880
0.158481,-0.186285,1.553850
0.229757,-0.024692,1.559270
-0.773364,-0.139730,1.543350
-0.422347,-0.112891,1.179490
-0.386141,0.042142,1.284300
-0.379402,-0.134985,1.279430
-0.445957,-0.027322,1.146570
-0.595602,0.029456,1.281290
-0.660254,0.025961,1.280370
-0.658113,-0.027803,1.143870
-0.657787,-0.113519,1.176490
-0.658824,-0.135892,1.275860
2.096650,-0.121406,1.721740
2.094140,-0.110355,1.707520
2.090880,0.047295,1.653870
2.084380,-0.140241,1.680050
2.096490,-0.145600,1.751570
2.089070,-0.164560,1.736440
2.084280,-0.155482,1.699130
2.084520,-0.053170,1.608980
2.082020,-0.106809,1.638950
2.078960,0.020019,1.589950
2.081900,-0.034447,1.598970
1.843190,0.056921,1.588000
1.844940,0.055025,1.656980
1.865640,0.055228,1.656740
2.078760,0.050682,1.584800
1.974330,0.055454,1.656130
2.082020,-0.106809,1.638950
2.084380,-0.140241,1.680050
2.084280,-0.155482,1.699130
1.846200,-0.156540,1.700580
1.843940,-0.108169,1.640900
2.089070,-0.164560,1.736440
1.845810,-0.165664,1.738330
2.093650,0.019097,1.658120
2.090880,0.047295,1.653870
1.845030,0.046175,1.655730
1.845590,-0.039130,1.669350
2.094020,-0.037993,1.667530
2.094140,-0.110355,1.707520
2.096630,-0.053215,1.676140
1.845700,-0.111506,1.709840
2.089070,-0.164560,1.736440
2.096490,-0.145600,1.751570
1.845470,-0.146753,1.753350
1.845810,-0.165664,1.738330
2.084520,-0.053170,1.608980
1.843820,-0.035504,1.600420
2.081900,-0.034447,1.598970
2.078760,0.050682,1.584800
2.078960,0.020019,1.589950
1.843270,0.049599,1.586790
1.865640,0.055228,1.656740
1.844940,0.055025,1.656980
2.093380,0.055989,1.655150
2.072670,0.056161,1.655390
1.974330,0.055454,1.656130
1.844940,0.055025,1.656980
1.843190,0.056921,1.588000
1.843270,0.049599,1.586790
1.843820,-0.035504,1.600420
1.843940,-0.108169,1.640900
1.846200,-0.156540,1.700580
1.845810,-0.165664,1.738330
1.845470,-0.146753,1.753350
1.845700,-0.111506,1.709840
1.845590,-0.039130,1.669350
1.845030,0.046175,1.655730
1.843190,0.056921,1.588000
1.866480,0.057140,1.587800
1.975170,0.057380,1.586680
2.073510,0.058088,1.585940
2.078690,0.058005,1.586010
2.096650,-0.121406,1.721740
1.845470,-0.146753,1.753350
2.096490,-0.145600,1.751570
0.510913,-3.889060,1.584280
0.510631,-3.838540,1.567590
0.450778,-3.838850,1.560740
-0.808160,-0.245015,1.440490
-0.124142,-0.218508,1.560900
-0.969186,-0.318296,1.396210
0.060862,-3.932610,1.574880
0.263988,-3.840330,1.558120
-0.291654,-3.845250,1.570350
-0.825561,-0.201278,1.372280
-1.006820,-0.253531,1.397430
0.229496,-0.102309,1.331410
-0.813634,-0.220672,1.465120
-1.094410,-0.188159,1.397970
0.098963,-3.893140,1.609540
0.102331,-3.843280,1.618940
0.369927,3.928070,1.768370
0.429020,3.977950,1.794580
0.338509,4.037310,1.793920
-0.818952,0.299792,1.479040
-1.012930,0.332992,1.413110
-0.813999,0.325494,1.455740
-0.976646,0.398342,1.415370
-0.129580,0.303958,1.574870
0.183137,3.926590,1.765750
0.193568,4.046180,1.792160
-0.021864,4.014470,1.787320
0.017070,3.973860,1.819840
-0.372505,3.921670,1.777970
0.429780,3.928380,1.775220
0.459494,3.928110,1.794660
0.358766,3.976730,1.818630
0.408830,3.977360,1.810320
-1.099140,0.266246,1.410120
-0.830625,0.285155,1.385280
-0.832617,0.281153,1.535470
0.226287,0.205965,1.339650
0.021481,3.923640,1.826570
0.421652,-3.949800,1.580410
0.276919,-3.960960,1.578110
0.540345,-3.838810,1.587040
0.440659,-3.890280,1.608330
0.490723,-3.889650,1.600020
0.237625,-0.991314,1.390810
-0.839896,-1.001290,1.430750
0.696087,-0.109631,1.337660
0.554269,-0.988810,1.395250
0.845865,-0.151471,1.375690
0.653945,-0.988448,1.412680
0.925320,-0.195692,1.443750
0.703171,-0.989494,1.467440
0.844782,-0.212911,1.501300
0.652603,-0.991142,1.513800
0.314330,-0.223288,1.575860
0.694599,-0.231151,1.537810
0.292131,-0.995746,1.574830
0.552304,-0.992759,1.543440
0.510139,-3.839530,1.604640
0.450061,-3.840290,1.614810
-0.076322,-0.998393,1.559640
0.297099,-3.841770,1.622680
0.296819,-3.901640,1.614050
0.214718,3.985380,1.824890
0.216249,3.925150,1.830300
0.369210,3.926630,1.822440
0.429289,3.927390,1.812270
-0.097994,1.083460,1.615300
-0.861567,1.080560,1.486400
0.632273,1.093410,1.468330
0.681500,1.092360,1.523100
0.215954,1.090540,1.446460
0.532598,1.093040,1.450900
0.530632,1.089100,1.599090
0.270459,1.086110,1.630490
0.308724,0.315192,1.590250
0.839260,0.317561,1.515480
0.688744,0.331350,1.552850
0.630932,1.090710,1.569450
0.841551,0.262898,1.386770
0.920110,0.304754,1.457130
0.692649,0.220663,1.346490
0.294563,4.046350,1.830500
0.312598,4.054460,1.829840
0.314164,4.046540,1.829630
0.308282,4.061220,1.829970
0.301842,4.065680,1.830010
0.294359,4.067190,1.829960
0.286909,4.065560,1.829820
0.280563,4.061000,1.829610
0.276389,4.054170,1.829370
0.274988,4.046220,1.829130
0.276554,4.038300,1.828930
0.280870,4.031540,1.828790
0.287310,4.027080,1.828750
0.294793,4.025570,1.828800
0.302244,4.027200,1.828940
0.308589,4.031760,1.829150
0.312764,4.038590,1.829390
0.327858,4.061460,1.827030
0.330773,4.046760,1.826650
0.319903,4.073840,1.827270
0.308105,4.082070,1.827360
0.294214,4.084890,1.827260
0.280385,4.081850,1.827000
0.268760,4.073440,1.826620
0.261065,4.060930,1.826170
0.258456,4.046180,1.825720
0.261372,4.031480,1.825350
0.269326,4.019090,1.825100
0.281125,4.010870,1.825020
0.295015,4.008050,1.825120
0.308845,4.011090,1.825380
0.320470,4.019500,1.825760
0.328165,4.032010,1.826210
0.338148,4.066190,1.822520
0.341929,4.046980,1.822030
0.327699,4.082350,1.822840
0.312293,4.093160,1.822950
0.294149,4.096820,1.822820
0.276084,4.092870,1.822480
0.260906,4.081820,1.821980
0.250796,4.065490,1.821390
0.247416,4.046230,1.820810
0.251197,4.027020,1.820320
0.261646,4.010850,1.820000
0.277052,4.000050,1.819890
0.295196,3.996380,1.820020
0.313261,4.000330,1.820360
0.328439,4.011380,1.820860
0.338549,4.027710,1.821450
0.341780,4.067950,1.816970
0.345884,4.047160,1.816440
0.330499,4.085470,1.817320
0.313805,4.097130,1.817430
0.294174,4.101100,1.817300
0.274629,4.096820,1.816930
0.258182,4.084890,1.816390
0.247267,4.067200,1.815750
0.243597,4.046350,1.815120
0.247701,4.025570,1.814590
0.258983,4.008050,1.814250
0.275676,3.996390,1.814130
0.295307,3.992410,1.814270
0.314852,3.996700,1.814640
0.331300,4.008620,1.815180
0.342214,4.026320,1.815810
0.338285,4.066500,1.811240
0.342065,4.047290,1.810760
0.327836,4.082670,1.811560
0.312430,4.093470,1.811670
0.294286,4.097130,1.811540
0.276220,4.093180,1.811200
0.261042,4.082140,1.810700
0.250932,4.065810,1.810120
0.247553,4.046540,1.809540
0.251333,4.027330,1.809050
0.261782,4.011160,1.808730
0.277188,4.000360,1.808620
0.295332,3.996700,1.808750
0.313397,4.000650,1.809090
0.328575,4.011690,1.809590
0.338686,4.028020,1.810170
0.328110,4.062040,1.806220
0.331025,4.047330,1.805840
0.320155,4.074420,1.806460
0.308357,4.082640,1.806540
0.294466,4.085470,1.806450
0.280637,4.082420,1.806190
0.269012,4.074020,1.805800
0.261317,4.061510,1.805360
0.258708,4.046760,1.804910
0.261624,4.032050,1.804540
0.269578,4.019670,1.804290
0.281377,4.011450,1.804210
0.295267,4.008620,1.804310
0.309096,4.011670,1.804570
0.320722,4.020080,1.804950
0.328417,4.032580,1.805400
0.312927,4.055210,1.802640
0.314493,4.047290,1.802440
0.308612,4.061970,1.802770
0.302172,4.066430,1.802820
0.294688,4.067950,1.802760
0.287238,4.066310,1.802620
0.280892,4.061750,1.802410
0.276718,4.054930,1.802170
0.275317,4.046980,1.801930
0.276883,4.039060,1.801730
0.281199,4.032300,1.801590
0.287639,4.027840,1.801550
0.295122,4.026320,1.801600
0.302573,4.027960,1.801740
0.308919,4.032520,1.801950
0.313093,4.039340,1.802200
0.294919,4.047170,1.801060
0.378117,-3.970580,1.608360
0.396153,-3.962470,1.607690
0.397719,-3.970400,1.607490
0.391837,-3.955710,1.607830
0.385397,-3.951250,1.607870
0.377914,-3.949740,1.607820
0.370463,-3.951370,1.607680
0.364118,-3.955930,1.607470
0.359943,-3.962760,1.607230
0.358543,-3.970710,1.606990
0.360109,-3.978630,1.606780
0.364425,-3.985390,1.606650
0.370865,-3.989850,1.606610
0.378348,-3.991370,1.606660
0.385798,-3.989730,1.606800
0.392144,-3.985170,1.607010
0.396318,-3.978340,1.607250
0.411413,-3.955470,1.604880
0.414328,-3.970180,1.604510
0.403458,-3.943090,1.605130
0.391659,-3.934860,1.605210
0.377769,-3.932040,1.605110
0.363940,-3.935080,1.604850
0.352315,-3.943490,1.604470
0.344619,-3.956000,1.604020
0.342011,-3.970750,1.603580
0.344927,-3.985460,1.603200
0.352881,-3.997840,1.602960
0.364680,-4.006060,1.602880
0.378570,-4.008890,1.602970
0.392399,-4.005840,1.603240
0.404024,-3.997430,1.603620
0.411720,-3.984930,1.604060
0.421703,-3.950740,1.600370
0.425484,-3.969950,1.599880
0.411254,-3.934580,1.600690
0.395848,-3.923770,1.600800
0.377704,-3.920110,1.600670
0.359639,-3.924060,1.600330
0.344461,-3.935110,1.599830
0.334350,-3.951440,1.599250
0.330971,-3.970710,1.598670
0.334751,-3.989920,1.598180
0.345201,-4.006080,1.597860
0.360606,-4.016890,1.597750
0.378751,-4.020550,1.597880
0.396816,-4.016600,1.598220
0.411994,-4.005550,1.598720
0.422104,-3.989220,1.599300
0.425335,-3.948980,1.594830
0.429439,-3.969770,1.594300
0.414053,-3.931460,1.595170
0.397360,-3.919800,1.595290
0.377729,-3.915830,1.595150
0.358184,-3.920110,1.594780
0.341737,-3.932040,1.594240
0.330822,-3.949730,1.593610
0.327152,-3.970580,1.592980
0.331256,-3.991360,1.592450
0.342538,-4.008880,1.592100
0.359231,-4.020550,1.591990
0.378862,-4.024520,1.592130
0.398407,-4.020240,1.592490
0.414854,-4.008310,1.593040
0.425769,-3.990610,1.593670
0.421840,-3.950430,1.589100
0.425620,-3.969640,1.588610
0.411390,-3.934260,1.589420
0.395985,-3.923460,1.589530
0.377840,-3.919800,1.589400
0.359775,-3.923750,1.589060
0.344597,-3.934790,1.588560
0.334487,-3.951130,1.587970
0.331107,-3.970390,1.587390
0.334888,-3.989600,1.586900
0.345337,-4.005770,1.586580
0.360743,-4.016570,1.586480
0.378887,-4.020230,1.586600
0.396952,-4.016290,1.586940
0.412130,-4.005240,1.587440
0.422241,-3.988910,1.588030
0.411665,-3.954890,1.584070
0.414580,-3.969600,1.583700
0.403710,-3.942510,1.584320
0.391911,-3.934290,1.584400
0.378021,-3.931460,1.584300
0.364192,-3.934510,1.584040
0.352567,-3.942910,1.583660
0.344871,-3.955420,1.583210
0.342263,-3.970170,1.582770
0.345178,-3.984880,1.582390
0.353133,-3.997260,1.582150
0.364932,-4.005480,1.582070
0.378822,-4.008310,1.582160
0.392651,-4.005260,1.582420
0.404276,-3.996860,1.582810
0.411972,-3.984350,1.583250
0.396482,-3.961720,1.580490
0.398048,-3.969640,1.580290
0.392166,-3.954960,1.580630
0.385727,-3.950500,1.580670
0.378243,-3.948980,1.580620
0.370793,-3.950620,1.580480
0.364447,-3.955180,1.580270
0.360273,-3.962010,1.580030
0.358872,-3.969950,1.579790
0.360438,-3.977870,1.579580
0.364754,-3.984630,1.579450
0.371194,-3.989090,1.579410
0.378677,-3.990610,1.579460
0.386128,-3.988980,1.579600
0.392473,-3.984410,1.579810
0.396648,-3.977590,1.580050
0.378474,-3.969770,1.578920
-3.670370,-0.043114,2.981840
-3.703450,-0.043376,2.981420
-3.703660,-0.023725,2.981960
-3.670680,-0.023707,2.991220
-3.528170,-0.022006,2.972450
-3.532220,-0.022038,2.972400
-3.363500,-0.012318,2.671330
-3.355410,-0.012254,2.671440
-3.528160,-0.023522,2.972410
-3.355400,-0.013770,2.671390
-3.436140,-0.026512,2.670010
-3.573490,-0.036553,2.992090
-3.618660,-0.041450,2.991380
-3.525050,-0.031756,2.668740
-3.633840,-0.034117,2.667300
-3.699640,-0.034639,2.666450
-3.699850,-0.014988,2.667000
-3.617010,-0.023281,2.991910
-3.573640,-0.022937,2.992470
-3.130430,-0.006753,2.046870
-2.958160,0.006715,2.049420
-2.958170,0.008231,2.049470
-2.975820,0.008091,2.049240
-3.688580,0.002434,2.040050
-3.688370,-0.017218,2.039500
-3.552000,-0.016136,2.041260
-3.320430,-0.012800,2.044290
-3.067660,0.003294,2.195260
-3.051850,0.003419,2.195460
-3.051840,0.001903,2.195420
-3.202790,-0.011396,2.193140
-3.369260,-0.017256,2.190860
-3.572530,-0.020367,2.188200
-3.693830,-0.021330,2.186640
-3.694040,-0.001678,2.187190
-3.165750,-0.001554,2.341200
-3.152520,-0.001449,2.341370
-3.152500,-0.002965,2.341330
-3.280110,-0.016078,2.339340
-3.421040,-0.021736,2.337400
-3.593060,-0.024599,2.335140
-3.695610,-0.025413,2.333820
-3.695820,-0.005761,2.334370
-3.265050,-0.006980,2.507730
-3.254280,-0.006894,2.507870
-3.254260,-0.008410,2.507830
-3.358420,-0.021338,2.506150
-3.473060,-0.026787,2.504540
-3.613100,-0.029396,2.502700
-3.693970,-0.030038,2.501650
-3.694170,-0.010386,2.502200
-3.670670,-0.024457,2.991200
-3.703650,-0.024474,2.981940
-3.703850,-0.004822,2.982490
-3.670770,-0.004560,2.982920
-3.355400,-0.013003,2.671410
-3.363490,-0.013068,2.671310
-3.532210,-0.022788,2.972380
-3.528170,-0.022756,2.972430
-3.355420,-0.011487,2.671460
-3.528180,-0.021240,2.972470
-3.436420,-0.000029,2.670750
-3.573770,-0.010070,2.992830
-3.525420,0.003803,2.669730
-3.619030,-0.005891,2.992370
-3.634240,0.004437,2.668370
-3.700040,0.003915,2.667520
-3.699840,-0.015737,2.666970
-3.573630,-0.023686,2.992450
-3.617000,-0.024031,2.991890
-3.320800,0.022759,2.045280
-3.552400,0.022419,2.042340
-3.688780,0.021336,2.040580
-3.688570,0.001684,2.040030
-2.975810,0.007341,2.049220
-2.958170,0.007481,2.049450
-2.958180,0.008997,2.049490
-3.130710,0.019729,2.047600
-3.051850,0.002669,2.195440
-3.067650,0.002544,2.195240
-3.051860,0.004185,2.195480
-3.203070,0.015086,2.193870
-3.369630,0.018303,2.191850
-3.572930,0.018187,2.189280
-3.694230,0.017224,2.187710
-3.694030,-0.002428,2.187160
-3.152510,-0.002198,2.341350
-3.165740,-0.002303,2.341180
-3.152520,-0.000682,2.341390
-3.280390,0.010404,2.340080
-3.421410,0.013824,2.338390
-3.593460,0.013956,2.336210
-3.696020,0.013142,2.334890
-3.695810,-0.006510,2.334350
-3.254270,-0.007644,2.507850
-3.265040,-0.007730,2.507710
-3.254280,-0.006128,2.507890
-3.358700,0.005144,2.506880
-3.473430,0.008773,2.505530
-3.613500,0.009158,2.503770
-3.694370,0.008516,2.502730
-3.694170,-0.011135,2.502180
0.320479,-0.167659,1.747380
-0.096862,-0.175617,1.848900
0.014359,-0.109509,2.312300
0.431729,-0.104297,2.210700
-0.101265,0.246747,1.860660
0.316112,0.251326,1.759040
0.428929,0.164327,2.218180
0.011581,0.157002,2.319720
-0.646440,0.175345,1.927900
-0.640791,0.172270,2.028740
-0.635656,0.169181,2.129890
-0.659477,0.165946,2.228130
-0.682357,0.165427,2.238860
-0.707660,0.165168,2.240540
-0.732396,0.165000,2.239440
-0.757006,0.164883,2.236700
-0.695186,0.180648,1.743690
-0.233483,0.183543,1.772030
-0.334108,0.182877,1.766980
-0.434042,0.181974,1.769770
-0.534484,0.180771,1.782140
